amount,merchant_category,payment_method,country,city,transaction_hour,is_night_transaction,scenario,fraud_label
2828.22,Luxury,Wallet,USA,Chicago,15,0,NORMAL,0
4155.58,Travel,UPI,Canada,Toronto,15,0,SUSPICIOUS,0
162.61,Gaming,Credit Card,Germany,Berlin,15,0,NORMAL,0
4815.82,Luxury,Net Banking,India,Mumbai,15,0,NORMAL,0
6637.7,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
35.51,Gaming,Credit Card,Canada,Toronto,15,0,NORMAL,0
294.32,Retail,UPI,Canada,Toronto,15,0,NORMAL,0
7104.02,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
80.69,Gaming,Wallet,Canada,Toronto,15,0,NORMAL,0
188.77,Pharmacy,Debit Card,Germany,Berlin,15,0,NORMAL,0
208.35,Pharmacy,Wallet,Canada,Toronto,15,0,NORMAL,0
7686.59,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
3266.78,Electronics,Wallet,USA,New York,15,0,NORMAL,0
2376.86,Travel,Credit Card,USA,New York,15,0,NORMAL,0
29.82,Fuel,UPI,Canada,Toronto,15,0,NORMAL,0
281.74,Retail,Wallet,Singapore,Singapore,15,0,NORMAL,0
151.15,Gaming,UPI,USA,Chicago,15,0,NORMAL,0
225.25,Retail,Debit Card,Germany,Berlin,15,0,NORMAL,0
5424.25,Luxury,Credit Card,Canada,Toronto,15,0,NORMAL,0
75.66,Fuel,Credit Card,UK,London,15,0,NORMAL,0
81.46,Gaming,Wallet,USA,New York,15,0,NORMAL,0
2869.07,Electronics,Wallet,Germany,Berlin,15,0,NORMAL,0
2019.94,Travel,Wallet,UK,London,15,0,NORMAL,0
226.98,Pharmacy,Net Banking,USA,Chicago,15,0,NORMAL,0
4344.97,Luxury,Net Banking,India,Bangalore,15,0,NORMAL,0
743.82,Travel,Debit Card,USA,Chicago,15,0,NORMAL,0
135.43,Fuel,UPI,Singapore,Singapore,15,0,NORMAL,0
2095.37,Electronics,Net Banking,Germany,Berlin,15,0,NORMAL,0
73.95,Fuel,UPI,Germany,Berlin,15,0,NORMAL,0
2227.29,Travel,UPI,Canada,Toronto,15,0,NORMAL,0
4744.51,Electronics,Credit Card,USA,Chicago,15,0,NORMAL,0
3715.48,Electronics,UPI,USA,Chicago,15,0,NORMAL,0
28.33,Transportation,Wallet,Singapore,Singapore,15,0,NORMAL,0
1846.21,Travel,Wallet,Singapore,Singapore,15,0,NORMAL,0
1902.84,Travel,Credit Card,USA,Chicago,15,0,SUSPICIOUS,0
380.87,Retail,Debit Card,USA,Chicago,15,0,NORMAL,0
7165.14,Luxury,Debit Card,India,Bangalore,15,0,NORMAL,0
6211.3,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
10.46,Food,UPI,India,Bangalore,15,0,NORMAL,0
3433.83,Electronics,Net Banking,UK,London,15,0,SUSPICIOUS,0
1828.03,Travel,Debit Card,UK,London,15,0,SUSPICIOUS,0
2313.8,Travel,Wallet,Germany,Berlin,15,0,NORMAL,0
5303.62,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
348.01,Retail,Debit Card,USA,New York,15,0,NORMAL,0
49.74,Pharmacy,Debit Card,India,Mumbai,15,0,NORMAL,0
2515.41,Electronics,Debit Card,USA,New York,15,0,SUSPICIOUS,0
62.56,Retail,UPI,Germany,Berlin,15,0,NORMAL,0
5109.85,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
1951.58,Travel,Debit Card,USA,Chicago,15,0,NORMAL,0
427.13,Retail,Credit Card,USA,New York,15,0,NORMAL,0
13.88,Gaming,Wallet,USA,Chicago,15,0,NORMAL,0
3563.66,Luxury,Wallet,USA,New York,15,0,NORMAL,0
97.0,Fuel,Wallet,Canada,Toronto,15,0,NORMAL,0
434.84,Retail,Wallet,Germany,Berlin,15,0,NORMAL,0
54.54,Food,Debit Card,UK,London,15,0,NORMAL,0
106.52,Transportation,Wallet,Singapore,Singapore,15,0,NORMAL,0
304.37,Travel,UPI,India,Mumbai,15,0,NORMAL,0
35.96,Food,Debit Card,India,Mumbai,15,0,NORMAL,0
2853.78,Electronics,Credit Card,India,Mumbai,15,0,NORMAL,0
62.51,Food,Debit Card,UK,London,15,0,NORMAL,0
185.31,Gaming,Debit Card,Germany,Berlin,15,0,NORMAL,0
4353.73,Electronics,Wallet,UK,London,15,0,SUSPICIOUS,0
228.39,Retail,Credit Card,Singapore,Singapore,15,0,NORMAL,0
23.56,Transportation,Wallet,India,Bangalore,15,0,NORMAL,0
120.34,Pharmacy,Debit Card,Canada,Toronto,15,0,NORMAL,0
2740.77,Travel,Credit Card,USA,Chicago,15,0,NORMAL,0
2160.42,Travel,Credit Card,Germany,Berlin,15,0,SUSPICIOUS,0
34.59,Gaming,Credit Card,India,Mumbai,15,0,NORMAL,0
3326.58,Electronics,Net Banking,USA,Chicago,15,0,SUSPICIOUS,0
3532.54,Electronics,UPI,India,Bangalore,15,0,NORMAL,0
75.96,Transportation,UPI,UK,London,15,0,NORMAL,0
80.63,Gaming,UPI,USA,Chicago,15,0,NORMAL,0
48.88,Pharmacy,Credit Card,USA,New York,15,0,NORMAL,0
55.73,Fuel,Wallet,Singapore,Singapore,15,0,NORMAL,0
231.48,Travel,Wallet,Canada,Toronto,15,0,NORMAL,0
4302.61,Electronics,Net Banking,India,Mumbai,15,0,SUSPICIOUS,0
231.04,Retail,Wallet,UK,London,15,0,NORMAL,0
92.48,Retail,Debit Card,Singapore,Singapore,15,0,NORMAL,0
104.53,Retail,Net Banking,India,Bangalore,15,0,NORMAL,0
7446.16,Luxury,Net Banking,India,Mumbai,15,0,NORMAL,0
95.59,Retail,Wallet,USA,Chicago,15,0,NORMAL,0
61.09,Food,Debit Card,USA,New York,15,0,NORMAL,0
3979.27,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
69.6,Fuel,Wallet,UK,London,15,0,NORMAL,0
265.49,Retail,Wallet,Canada,Toronto,15,0,NORMAL,0
2924.97,Electronics,Debit Card,USA,New York,15,0,NORMAL,0
70.32,Gaming,Net Banking,India,Bangalore,15,0,NORMAL,0
5339.96,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
121.94,Fuel,Wallet,India,Bangalore,15,0,NORMAL,0
39.77,Food,Wallet,India,Bangalore,15,0,NORMAL,0
1332.96,Travel,Debit Card,India,Bangalore,15,0,NORMAL,0
28.35,Food,Credit Card,Germany,Berlin,15,0,NORMAL,0
2590.43,Travel,Debit Card,USA,Chicago,15,0,NORMAL,0
97.82,Pharmacy,Net Banking,USA,New York,15,0,NORMAL,0
8774.04,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
67.74,Pharmacy,Debit Card,USA,New York,15,0,NORMAL,0
181.13,Retail,Wallet,UK,London,15,0,NORMAL,0
7989.44,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
2070.26,Luxury,Debit Card,Canada,Toronto,15,0,NORMAL,0
1131.83,Luxury,Wallet,Canada,Toronto,15,0,NORMAL,0
2269.95,Travel,Credit Card,UK,London,15,0,SUSPICIOUS,0
387.47,Retail,Wallet,USA,New York,15,0,NORMAL,0
2902.05,Electronics,Debit Card,India,Bangalore,15,0,NORMAL,0
1176.56,Luxury,Net Banking,India,Bangalore,15,0,NORMAL,0
399.32,Retail,UPI,Canada,Toronto,15,0,NORMAL,0
3636.72,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
224.86,Retail,Debit Card,Germany,Berlin,15,0,NORMAL,0
4250.69,Electronics,Credit Card,UK,London,15,0,NORMAL,0
2720.75,Travel,UPI,USA,New York,15,0,NORMAL,0
41.66,Pharmacy,Debit Card,Canada,Toronto,15,0,NORMAL,0
8480.98,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
2586.46,Travel,UPI,Germany,Berlin,15,0,NORMAL,0
40.49,Fuel,Net Banking,UK,London,15,0,NORMAL,0
1950.13,Electronics,Debit Card,Germany,Berlin,15,0,SUSPICIOUS,0
40.71,Transportation,Net Banking,USA,Chicago,15,0,NORMAL,0
2671.15,Travel,Wallet,UK,London,15,0,NORMAL,0
2446.58,Electronics,Credit Card,Germany,Berlin,15,0,SUSPICIOUS,0
2547.49,Travel,Credit Card,Germany,Berlin,15,0,NORMAL,0
4295.16,Luxury,Debit Card,India,Bangalore,15,0,NORMAL,0
3614.68,Electronics,Net Banking,UK,London,15,0,NORMAL,0
1379.83,Electronics,UPI,Singapore,Singapore,15,0,NORMAL,0
160.0,Gaming,Wallet,USA,New York,15,0,NORMAL,0
3958.51,Electronics,Debit Card,Singapore,Singapore,15,0,SUSPICIOUS,0
111.07,Retail,Net Banking,Canada,Toronto,15,0,NORMAL,0
8081.42,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
172.6,Pharmacy,Credit Card,USA,Chicago,15,0,NORMAL,0
115.63,Gaming,Debit Card,India,Mumbai,15,0,NORMAL,0
80.58,Retail,UPI,Canada,Toronto,15,0,NORMAL,0
407.28,Retail,Wallet,USA,Chicago,15,0,NORMAL,0
8271.4,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
103.33,Gaming,UPI,USA,Chicago,15,0,NORMAL,0
7077.07,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
7861.33,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
71.72,Transportation,Debit Card,Germany,Berlin,15,0,NORMAL,0
173.63,Retail,Debit Card,Germany,Berlin,15,0,NORMAL,0
2228.9,Travel,UPI,Germany,Berlin,15,0,NORMAL,0
73.34,Food,Debit Card,India,Mumbai,15,0,NORMAL,0
103.06,Transportation,Wallet,India,Mumbai,15,0,NORMAL,0
79.61,Gaming,Wallet,Germany,Berlin,15,0,NORMAL,0
89.77,Fuel,Credit Card,Germany,Berlin,15,0,NORMAL,0
363.7,Retail,Wallet,UK,London,15,0,NORMAL,0
2861.23,Luxury,Net Banking,India,Bangalore,15,0,NORMAL,0
2369.16,Luxury,Wallet,Germany,Berlin,15,0,SUSPICIOUS,0
3985.31,Electronics,Credit Card,India,Mumbai,15,0,NORMAL,0
8237.5,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
2766.71,Electronics,Debit Card,Germany,Berlin,15,0,SUSPICIOUS,0
190.47,Travel,Credit Card,USA,Chicago,15,0,NORMAL,0
236.26,Retail,Net Banking,Singapore,Singapore,15,0,NORMAL,0
2561.03,Travel,Credit Card,USA,Chicago,15,0,NORMAL,0
5751.27,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
98.3,Retail,UPI,Singapore,Singapore,15,0,NORMAL,0
5504.94,Luxury,Credit Card,USA,Chicago,15,0,NORMAL,0
6801.35,Luxury,Wallet,USA,New York,15,0,NORMAL,0
317.9,Retail,Debit Card,India,Bangalore,15,0,NORMAL,0
6658.26,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
2504.6,Luxury,UPI,Germany,Berlin,15,0,NORMAL,0
989.48,Travel,Debit Card,UK,London,15,0,NORMAL,0
3528.24,Electronics,Debit Card,UK,London,15,0,NORMAL,0
408.15,Retail,Credit Card,Canada,Toronto,15,0,NORMAL,0
1631.13,Electronics,Wallet,Canada,Toronto,15,0,NORMAL,0
3801.06,Electronics,Debit Card,Canada,Toronto,15,0,SUSPICIOUS,0
1669.11,Travel,Net Banking,India,Bangalore,15,0,NORMAL,0
2059.21,Electronics,Wallet,Singapore,Singapore,15,0,SUSPICIOUS,0
233.5,Travel,Debit Card,USA,New York,15,0,NORMAL,0
19.34,Gaming,Net Banking,USA,Chicago,15,0,NORMAL,0
35.6,Retail,Net Banking,India,Bangalore,15,0,NORMAL,0
469.49,Retail,UPI,India,Mumbai,15,0,NORMAL,0
41.46,Food,Credit Card,Canada,Toronto,15,0,NORMAL,0
4457.03,Electronics,Credit Card,India,Mumbai,15,0,SUSPICIOUS,0
315.02,Retail,Credit Card,UK,London,15,0,NORMAL,0
187.32,Gaming,Net Banking,USA,Chicago,15,0,NORMAL,0
74.64,Food,Debit Card,UK,London,15,0,NORMAL,0
241.64,Pharmacy,UPI,India,Bangalore,15,0,NORMAL,0
224.43,Pharmacy,Net Banking,Germany,Berlin,15,0,NORMAL,0
6084.78,Luxury,Wallet,India,Mumbai,15,0,NORMAL,0
33.05,Gaming,Wallet,USA,New York,15,0,NORMAL,0
403.47,Retail,UPI,USA,Chicago,15,0,NORMAL,0
4880.64,Electronics,Credit Card,India,Mumbai,15,0,NORMAL,0
61.31,Pharmacy,UPI,India,Bangalore,15,0,NORMAL,0
1866.08,Electronics,Credit Card,Singapore,Singapore,15,0,NORMAL,0
2905.43,Electronics,Wallet,UK,London,15,0,NORMAL,0
1093.52,Electronics,Debit Card,India,Bangalore,15,0,NORMAL,0
4805.5,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
212.78,Pharmacy,Wallet,India,Bangalore,15,0,NORMAL,0
2537.56,Travel,Wallet,USA,Chicago,15,0,SUSPICIOUS,0
165.37,Gaming,Wallet,UK,London,15,0,NORMAL,0
2517.5,Luxury,Credit Card,Germany,Berlin,15,0,NORMAL,0
112.18,Fuel,Wallet,USA,Chicago,15,0,NORMAL,0
2553.66,Electronics,Debit Card,USA,New York,15,0,SUSPICIOUS,0
6132.31,Luxury,Debit Card,India,Mumbai,15,0,NORMAL,0
2601.01,Travel,Wallet,Singapore,Singapore,15,0,NORMAL,0
4307.31,Travel,Wallet,Singapore,Singapore,15,0,SUSPICIOUS,0
7745.61,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
4355.25,Electronics,Wallet,Canada,Toronto,15,0,NORMAL,0
5985.02,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
178.19,Pharmacy,Credit Card,USA,Chicago,15,0,NORMAL,0
66.4,Food,Debit Card,India,Mumbai,15,0,NORMAL,0
21.02,Food,Credit Card,USA,New York,15,0,NORMAL,0
4318.25,Electronics,Wallet,Canada,Toronto,15,0,SUSPICIOUS,0
1762.91,Luxury,UPI,India,Bangalore,15,0,NORMAL,0
5336.38,Luxury,Net Banking,USA,Chicago,15,0,NORMAL,0
1844.38,Electronics,UPI,USA,New York,15,0,NORMAL,0
60.67,Pharmacy,UPI,Singapore,Singapore,15,0,NORMAL,0
19.28,Pharmacy,Debit Card,India,Mumbai,15,0,NORMAL,0
1611.25,Electronics,UPI,Canada,Toronto,15,0,SUSPICIOUS,0
452.13,Retail,Debit Card,UK,London,15,0,NORMAL,0
59.62,Transportation,Credit Card,India,Mumbai,15,0,NORMAL,0
172.93,Gaming,Credit Card,Germany,Berlin,15,0,NORMAL,0
1424.62,Electronics,Wallet,India,Bangalore,15,0,NORMAL,0
5493.34,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
4189.01,Electronics,UPI,India,Bangalore,15,0,NORMAL,0
377.5,Retail,Net Banking,Canada,Toronto,15,0,NORMAL,0
22.21,Food,UPI,USA,Chicago,15,0,NORMAL,0
60.41,Food,Credit Card,India,Bangalore,15,0,NORMAL,0
37.01,Food,Credit Card,USA,New York,15,0,NORMAL,0
63.8,Retail,UPI,Canada,Toronto,15,0,NORMAL,0
40.96,Gaming,Net Banking,USA,New York,15,0,NORMAL,0
149.75,Gaming,Debit Card,Canada,Toronto,15,0,NORMAL,0
9.94,Food,Net Banking,India,Bangalore,15,0,NORMAL,0
163.53,Gaming,UPI,Germany,Berlin,15,0,NORMAL,0
861.19,Travel,UPI,Germany,Berlin,15,0,NORMAL,0
254.02,Retail,Net Banking,Singapore,Singapore,15,0,NORMAL,0
378.86,Electronics,Credit Card,USA,New York,15,0,NORMAL,0
7564.55,Luxury,Credit Card,India,Mumbai,15,0,NORMAL,0
1929.47,Travel,Debit Card,India,Bangalore,15,0,NORMAL,0
5.41,Food,Wallet,Germany,Berlin,15,0,NORMAL,0
2000.33,Travel,UPI,USA,Chicago,15,0,NORMAL,0
3495.5,Electronics,Debit Card,India,Mumbai,15,0,NORMAL,0
2151.99,Electronics,UPI,India,Mumbai,15,0,SUSPICIOUS,0
358.75,Retail,Net Banking,Canada,Toronto,15,0,NORMAL,0
4045.84,Electronics,Wallet,Singapore,Singapore,15,0,SUSPICIOUS,0
112.93,Pharmacy,Wallet,UK,London,15,0,NORMAL,0
114.63,Fuel,Debit Card,India,Mumbai,15,0,NORMAL,0
99.84,Transportation,Wallet,India,Bangalore,15,0,NORMAL,0
104.53,Transportation,Credit Card,India,Mumbai,15,0,NORMAL,0
100.89,Fuel,UPI,USA,New York,15,0,NORMAL,0
86.78,Retail,Wallet,India,Mumbai,15,0,NORMAL,0
67.49,Food,Debit Card,USA,New York,15,0,NORMAL,0
178.01,Pharmacy,UPI,UK,London,15,0,NORMAL,0
2032.74,Travel,Debit Card,USA,New York,15,0,NORMAL,0
3433.48,Luxury,Net Banking,India,Mumbai,15,0,SUSPICIOUS,0
2125.68,Travel,Debit Card,India,Mumbai,15,0,NORMAL,0
2367.54,Luxury,Credit Card,Singapore,Singapore,15,0,NORMAL,0
2056.02,Electronics,Wallet,USA,New York,15,0,SUSPICIOUS,0
1410.54,Travel,Credit Card,Singapore,Singapore,15,0,NORMAL,0
5543.61,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
90.78,Transportation,Credit Card,Canada,Toronto,15,0,NORMAL,0
189.63,Pharmacy,UPI,Canada,Toronto,15,0,NORMAL,0
78.27,Fuel,Credit Card,Singapore,Singapore,15,0,NORMAL,0
8771.88,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
1045.25,Travel,Debit Card,India,Bangalore,15,0,NORMAL,0
47.91,Transportation,Debit Card,UK,London,15,0,NORMAL,0
3612.44,Luxury,Net Banking,UK,London,15,0,SUSPICIOUS,0
105.15,Pharmacy,Credit Card,USA,Chicago,15,0,NORMAL,0
212.11,Travel,Net Banking,Singapore,Singapore,15,0,NORMAL,0
2329.82,Electronics,Wallet,Germany,Berlin,15,0,NORMAL,0
71.39,Food,Credit Card,Singapore,Singapore,15,0,NORMAL,0
38.57,Gaming,Credit Card,USA,Chicago,15,0,NORMAL,0
46.16,Food,UPI,USA,Chicago,15,0,NORMAL,0
3585.66,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
2146.19,Electronics,Wallet,USA,New York,15,0,NORMAL,0
1262.39,Travel,Credit Card,USA,New York,15,0,NORMAL,0
31.62,Transportation,UPI,USA,New York,15,0,NORMAL,0
118.64,Transportation,Wallet,USA,New York,15,0,NORMAL,0
4155.68,Luxury,Wallet,Canada,Toronto,15,0,NORMAL,0
67.34,Retail,Net Banking,Germany,Berlin,15,0,NORMAL,0
15.56,Gaming,Credit Card,USA,Chicago,15,0,NORMAL,0
5.86,Food,Net Banking,India,Bangalore,15,0,NORMAL,0
2423.39,Travel,Credit Card,USA,Chicago,15,0,NORMAL,0
968.8,Electronics,Credit Card,USA,Chicago,15,0,NORMAL,0
2738.66,Electronics,Net Banking,India,Bangalore,15,0,SUSPICIOUS,0
255.8,Travel,Wallet,Singapore,Singapore,15,0,NORMAL,0
3479.51,Luxury,Net Banking,UK,London,15,0,NORMAL,0
7009.2,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
98.76,Fuel,UPI,India,Mumbai,15,0,NORMAL,0
18.05,Food,UPI,Singapore,Singapore,15,0,NORMAL,0
3881.26,Electronics,Net Banking,India,Bangalore,15,0,NORMAL,0
47.46,Transportation,Wallet,India,Bangalore,15,0,NORMAL,0
2473.31,Travel,Debit Card,USA,New York,15,0,NORMAL,0
109.77,Fuel,Credit Card,Germany,Berlin,15,0,NORMAL,0
37.1,Retail,Credit Card,Singapore,Singapore,15,0,NORMAL,0
67.55,Gaming,Debit Card,UK,London,15,0,NORMAL,0
257.69,Retail,Wallet,UK,London,15,0,NORMAL,0
21.38,Food,Debit Card,Germany,Berlin,15,0,NORMAL,0
2670.64,Travel,Credit Card,India,Bangalore,15,0,NORMAL,0
3913.2,Travel,Wallet,India,Bangalore,15,0,SUSPICIOUS,0
9.14,Food,Debit Card,India,Mumbai,15,0,NORMAL,0
5044.43,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
104.07,Pharmacy,UPI,USA,New York,15,0,NORMAL,0
19.72,Food,UPI,UK,London,15,0,NORMAL,0
30.36,Gaming,Debit Card,Germany,Berlin,15,0,NORMAL,0
60.09,Transportation,Credit Card,Germany,Berlin,15,0,NORMAL,0
493.9,Travel,UPI,UK,London,15,0,NORMAL,0
2193.69,Travel,Net Banking,India,Mumbai,15,0,NORMAL,0
94.17,Transportation,Credit Card,USA,New York,15,0,NORMAL,0
2855.25,Travel,UPI,India,Mumbai,15,0,NORMAL,0
51.55,Fuel,Wallet,Singapore,Singapore,15,0,NORMAL,0
1930.49,Electronics,Net Banking,USA,New York,15,0,NORMAL,0
2509.55,Travel,Wallet,Singapore,Singapore,15,0,NORMAL,0
4446.25,Electronics,Wallet,USA,New York,15,0,SUSPICIOUS,0
4205.93,Electronics,Wallet,USA,New York,15,0,SUSPICIOUS,0
224.72,Pharmacy,Wallet,Singapore,Singapore,15,0,NORMAL,0
1352.16,Travel,Credit Card,USA,New York,15,0,NORMAL,0
2226.21,Travel,Debit Card,USA,New York,15,0,SUSPICIOUS,0
114.57,Transportation,Wallet,Germany,Berlin,15,0,NORMAL,0
1096.2,Travel,UPI,Canada,Toronto,15,0,NORMAL,0
228.82,Retail,Debit Card,UK,London,15,0,NORMAL,0
1346.98,Electronics,UPI,India,Mumbai,15,0,NORMAL,0
61.11,Gaming,Debit Card,USA,Chicago,15,0,NORMAL,0
719.24,Electronics,Net Banking,UK,London,15,0,NORMAL,0
38.55,Transportation,Net Banking,India,Bangalore,15,0,NORMAL,0
3235.75,Luxury,Net Banking,Germany,Berlin,15,0,NORMAL,0
339.55,Retail,Credit Card,Canada,Toronto,15,0,NORMAL,0
2620.91,Travel,Wallet,UK,London,15,0,SUSPICIOUS,0
8811.28,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
7057.56,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
37.3,Food,Debit Card,USA,Chicago,15,0,NORMAL,0
3566.04,Electronics,UPI,Singapore,Singapore,15,0,SUSPICIOUS,0
1971.38,Electronics,Credit Card,Germany,Berlin,15,0,NORMAL,0
32.93,Food,Debit Card,USA,New York,15,0,NORMAL,0
192.35,Pharmacy,Wallet,Canada,Toronto,15,0,NORMAL,0
1634.94,Travel,UPI,UK,London,15,0,NORMAL,0
21.35,Transportation,Wallet,UK,London,15,0,NORMAL,0
52.89,Food,Debit Card,India,Mumbai,15,0,NORMAL,0
2336.33,Electronics,Wallet,UK,London,15,0,NORMAL,0
213.76,Pharmacy,Debit Card,USA,New York,15,0,NORMAL,0
72.73,Food,Net Banking,USA,New York,15,0,NORMAL,0
342.61,Retail,Debit Card,UK,London,15,0,NORMAL,0
21.34,Food,Debit Card,USA,New York,15,0,NORMAL,0
4341.96,Electronics,Net Banking,India,Mumbai,15,0,SUSPICIOUS,0
2483.02,Electronics,UPI,Germany,Berlin,15,0,NORMAL,0
14.56,Gaming,Credit Card,India,Bangalore,15,0,NORMAL,0
389.92,Retail,Debit Card,USA,Chicago,15,0,NORMAL,0
9.12,Food,Wallet,India,Mumbai,15,0,NORMAL,0
51.29,Food,UPI,UK,London,15,0,NORMAL,0
59.4,Food,Wallet,USA,New York,15,0,NORMAL,0
36.39,Transportation,UPI,Germany,Berlin,15,0,NORMAL,0
54.53,Pharmacy,Credit Card,UK,London,15,0,NORMAL,0
8170.91,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
7949.45,Luxury,Credit Card,UK,London,15,0,NORMAL,0
1534.28,Luxury,Debit Card,USA,Chicago,15,0,SUSPICIOUS,0
163.95,Pharmacy,UPI,India,Bangalore,15,0,NORMAL,0
38.24,Fuel,Net Banking,USA,Chicago,15,0,NORMAL,0
195.81,Pharmacy,UPI,Germany,Berlin,15,0,NORMAL,0
57.49,Food,Wallet,Singapore,Singapore,15,0,NORMAL,0
5343.81,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
1458.16,Travel,Net Banking,India,Bangalore,15,0,NORMAL,0
55.4,Fuel,Net Banking,USA,New York,15,0,NORMAL,0
2951.5,Travel,Wallet,UK,London,15,0,NORMAL,0
7373.25,Luxury,Debit Card,UK,London,15,0,NORMAL,0
4361.59,Luxury,Net Banking,Canada,Toronto,15,0,NORMAL,0
7412.63,Luxury,UPI,India,Bangalore,15,0,NORMAL,0
5541.09,Luxury,Credit Card,Canada,Toronto,15,0,NORMAL,0
467.42,Retail,Credit Card,India,Bangalore,15,0,NORMAL,0
1851.72,Electronics,Wallet,USA,Chicago,15,0,NORMAL,0
44.88,Food,Net Banking,India,Bangalore,15,0,NORMAL,0
2109.14,Electronics,UPI,Canada,Toronto,15,0,SUSPICIOUS,0
239.5,Retail,Credit Card,USA,New York,15,0,NORMAL,0
105.11,Pharmacy,Net Banking,India,Mumbai,15,0,NORMAL,0
86.49,Gaming,Credit Card,UK,London,15,0,NORMAL,0
348.26,Retail,Net Banking,UK,London,15,0,NORMAL,0
32.2,Fuel,UPI,USA,Chicago,15,0,NORMAL,0
117.82,Fuel,Net Banking,India,Mumbai,15,0,NORMAL,0
2267.44,Electronics,Credit Card,India,Mumbai,15,0,NORMAL,0
7267.4,Luxury,Debit Card,UK,London,15,0,NORMAL,0
3516.04,Electronics,Net Banking,USA,New York,15,0,NORMAL,0
5354.54,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
217.78,Pharmacy,Net Banking,Singapore,Singapore,15,0,NORMAL,0
26.43,Gaming,Debit Card,Germany,Berlin,15,0,NORMAL,0
5816.63,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
2957.85,Electronics,Net Banking,USA,Chicago,15,0,NORMAL,0
100.03,Pharmacy,Net Banking,Germany,Berlin,15,0,NORMAL,0
65.21,Gaming,Debit Card,India,Bangalore,15,0,NORMAL,0
124.21,Gaming,Net Banking,USA,Chicago,15,0,NORMAL,0
2329.54,Travel,Wallet,India,Bangalore,15,0,NORMAL,0
439.87,Electronics,Debit Card,Germany,Berlin,15,0,NORMAL,0
115.31,Transportation,Debit Card,Canada,Toronto,15,0,NORMAL,0
287.15,Retail,Net Banking,India,Mumbai,15,0,NORMAL,0
16.28,Food,Credit Card,India,Bangalore,15,0,NORMAL,0
392.42,Electronics,Wallet,Singapore,Singapore,15,0,NORMAL,0
1279.02,Travel,Debit Card,India,Mumbai,15,0,NORMAL,0
186.29,Gaming,Debit Card,Germany,Berlin,15,0,NORMAL,0
62.25,Gaming,Net Banking,USA,Chicago,15,0,NORMAL,0
4497.15,Electronics,Wallet,USA,Chicago,15,0,SUSPICIOUS,0
207.46,Retail,Net Banking,USA,New York,15,0,NORMAL,0
33.82,Gaming,Debit Card,India,Mumbai,15,0,NORMAL,0
26.88,Food,Debit Card,Canada,Toronto,15,0,NORMAL,0
3652.27,Electronics,Wallet,Singapore,Singapore,15,0,NORMAL,0
3329.87,Electronics,Wallet,Singapore,Singapore,15,0,SUSPICIOUS,0
4249.37,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
7256.63,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
584.62,Travel,UPI,Singapore,Singapore,15,0,NORMAL,0
5435.26,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
118.33,Pharmacy,Net Banking,Canada,Toronto,15,0,NORMAL,0
357.79,Retail,Net Banking,India,Bangalore,15,0,NORMAL,0
141.32,Fuel,Credit Card,India,Mumbai,15,0,NORMAL,0
144.21,Fuel,Net Banking,Singapore,Singapore,15,0,NORMAL,0
270.79,Retail,Net Banking,USA,Chicago,15,0,NORMAL,0
